Direction,Elevator,Floor,Layout,Region,Renovation,Size,age,Price
2,1,24,9,1,1,84.0,21,470.0
7,2,27,10,1,2,99.0,15,655.0
9,0,6,9,1,0,67.0,28,372.0
3,0,6,9,1,2,61.0,29,310.0
1,1,15,16,1,2,78.0,23,405.0
13,2,18,16,1,3,167.0,12,980.0
7,1,15,10,1,3,94.0,11,640.0
0,1,21,9,1,3,97.0,16,590.0
13,2,21,9,1,3,85.0,18,450.0
2,2,24,9,1,3,93.0,21,580.0
9,1,11,10,1,3,101.0,11,690.0
2,1,18,9,1,3,77.0,13,660.0
9,1,16,9,1,3,90.0,16,615.0
9,1,12,9,1,2,88.0,18,424.0
9,2,22,17,1,2,89.0,10,450.0
9,0,6,10,1,2,100.0,22,530.0
12,1,18,16,1,2,103.0,22,550.0
11,2,16,2,1,3,51.0,12,330.0
11,1,13,1,1,0,46.0,17,228.0
7,2,12,9,1,3,84.0,15,570.0
9,1,14,9,1,2,61.0,28,350.0
2,1,22,9,1,3,78.0,11,410.0
11,1,18,2,1,3,86.0,12,520.0
1,1,21,17,1,2,122.0,21,760.0
7,1,20,2,1,2,66.0,14,460.0
9,2,6,9,1,3,72.0,24,380.0
1,1,19,17,1,2,152.0,22,800.0
11,1,31,9,1,2,67.0,21,300.0
9,0,6,9,1,3,56.0,35,260.0
13,1,24,9,1,2,74.0,41,495.0
4,1,22,2,1,2,52.0,16,285.0
7,1,25,9,1,3,84.0,12,379.0
9,0,6,9,1,2,57.0,28,370.0
9,1,11,9,1,2,87.0,14,520.0
9,2,27,9,1,2,72.0,6,348.0
13,1,12,2,1,2,42.0,25,262.0
12,1,26,1,1,2,49.0,13,260.0
12,2,20,2,1,2,58.0,14,278.0
0,1,32,2,1,3,46.0,16,295.0
13,2,18,9,1,3,69.0,23,379.0
11,2,21,3,1,3,71.0,16,429.0
2,2,25,16,1,3,120.0,12,515.0
0,1,24,9,1,3,94.0,17,630.0
13,2,21,9,1,3,85.0,18,450.0
3,0,5,9,1,2,88.0,14,515.0
0,1,17,9,1,2,95.0,19,496.0
11,1,18,9,1,3,91.0,21,520.0
0,2,24,9,1,3,103.0,19,615.0
9,1,15,17,1,2,123.0,17,760.0
7,1,15,9,1,3,103.0,17,659.0
9,1,11,17,1,3,114.0,15,699.0
9,0,6,9,1,2,81.0,23,399.0
13,1,25,9,1,3,69.0,26,458.0
9,2,11,10,1,3,116.0,14,766.0
3,2,6,9,1,2,57.0,25,335.0
0,1,16,9,1,2,62.0,10,406.0
2,1,25,9,1,2,96.0,20,540.0
13,2,22,9,1,3,90.0,16,550.0
9,1,16,10,1,2,96.0,15,635.0
7,1,16,9,1,3,92.0,16,628.0
9,1,11,16,1,2,112.0,16,760.0
9,2,6,9,1,3,77.0,23,510.0
12,2,12,9,1,2,63.0,26,358.0
2,2,18,16,1,2,81.0,23,435.0
11,0,6,9,1,3,54.0,33,310.0
7,1,24,2,1,2,51.0,31,295.0
9,1,14,9,1,0,60.0,41,345.0
9,0,6,9,1,2,60.0,26,370.0
9,1,14,9,1,3,90.0,33,535.0
9,1,12,9,1,3,107.0,16,740.0
9,0,6,16,1,2,89.0,23,495.0
9,1,12,10,1,2,87.0,15,580.0
7,2,12,9,1,3,84.0,15,570.0
3,2,6,9,1,2,67.0,23,410.0
1,1,27,10,1,3,93.0,13,620.0
7,1,21,2,1,2,66.0,17,320.0
2,1,28,16,1,3,101.0,16,450.0
7,1,23,17,1,2,138.0,16,900.0
12,2,18,10,1,2,90.0,12,435.0
2,1,21,9,1,3,113.0,15,600.0
9,2,18,17,1,2,114.0,23,585.0
9,0,6,17,1,2,98.0,23,530.0
9,0,6,9,1,2,63.0,30,389.0
11,2,24,2,1,2,66.0,19,385.0
9,1,18,25,1,2,184.0,18,1200.0
13,2,18,17,1,3,167.0,12,960.0
7,2,27,9,1,3,118.0,13,1066.0
9,0,6,9,1,2,57.0,26,310.0
13,1,21,9,1,3,81.0,15,440.0
2,1,24,9,1,3,100.0,20,530.0
1,2,19,9,1,2,73.0,27,415.0
3,0,6,9,1,2,59.0,29,330.0
9,0,6,9,1,3,101.0,17,470.0
13,2,27,3,1,2,86.0,11,425.0
2,2,18,2,1,3,49.0,28,316.0
9,2,6,10,1,3,103.0,17,466.0
9,2,25,16,1,2,128.0,14,525.0
1,1,18,16,1,3,94.0,23,460.0
0,1,17,9,1,2,95.0,19,496.0
9,0,6,9,1,3,62.0,31,336.0
9,1,11,17,1,3,140.0,14,968.8
9,1,9,16,1,2,138.0,15,940.0
1,2,30,9,1,3,100.0,20,670.0
2,2,27,16,1,2,95.0,27,535.0
9,1,12,9,1,3,96.0,11,460.0
7,1,16,10,1,3,103.0,15,800.0
9,2,6,9,1,2,60.0,26,385.0
4,1,24,2,1,2,80.0,20,410.0
7,2,22,10,1,3,106.0,15,590.0
1,1,11,16,1,3,104.0,18,510.0
9,2,6,9,1,2,68.0,29,360.0
9,1,14,9,1,2,118.0,19,580.0
0,1,22,9,1,2,83.0,19,448.0
9,2,17,9,1,0,96.0,17,558.0
9,2,6,16,1,2,108.0,22,610.0
9,0,6,9,1,2,58.0,28,322.0
9,2,16,9,1,2,83.0,16,440.0
11,1,24,9,1,2,82.0,21,400.0
9,0,6,9,1,3,55.0,27,306.0
9,0,6,16,1,2,86.0,24,460.0
3,2,6,9,1,2,67.0,23,410.0
9,2,15,17,1,3,156.0,12,990.0
4,1,21,2,1,3,66.0,17,350.0
7,2,19,2,1,3,63.0,13,560.0
9,2,6,16,1,2,88.0,24,360.0
7,2,21,2,1,0,62.0,14,285.0
7,2,25,10,1,2,94.0,14,366.0
2,2,26,9,1,3,92.0,14,520.0
7,1,17,17,1,3,147.0,13,970.0
9,1,17,16,1,2,112.0,18,670.0
4,1,14,2,1,3,61.0,17,355.0
11,1,27,10,1,2,101.0,18,560.0
9,1,13,9,1,2,104.0,21,510.0
9,2,6,9,1,0,67.0,23,270.0
13,1,22,9,1,2,110.0,20,565.0
12,1,15,9,1,2,89.0,15,483.0
9,1,29,10,1,3,96.0,17,540.0
7,2,26,9,1,0,64.0,31,405.0
7,1,19,9,1,3,79.0,14,528.0
9,0,6,9,1,3,62.0,31,336.0
1,2,30,9,1,3,100.0,20,670.0
9,1,11,17,1,3,140.0,14,968.8
9,1,9,16,1,2,138.0,15,940.0
11,1,22,9,1,3,104.0,18,546.0
13,1,20,16,1,3,109.0,15,680.0
13,1,29,10,1,2,101.0,19,610.0
9,2,7,16,1,0,84.0,23,448.0
12,1,20,9,1,2,62.0,33,374.3
2,1,22,9,1,2,101.0,21,550.0
7,2,30,10,1,2,98.0,9,720.0
13,2,24,9,1,3,87.0,19,510.0
13,2,6,16,1,2,99.0,21,710.0
13,2,30,10,1,2,101.0,18,600.0
9,2,6,9,1,3,57.0,41,318.0
9,0,6,9,1,2,62.0,30,322.0
12,2,18,9,1,3,59.0,27,360.0
7,1,22,9,1,3,90.0,16,550.0
7,1,21,9,1,3,87.0,16,540.0
9,0,6,9,1,2,57.0,28,330.0
11,2,20,2,1,2,61.0,14,280.0
7,1,16,9,1,3,72.0,32,400.0
2,2,21,9,1,3,86.0,12,430.0
2,2,22,9,1,1,99.0,19,525.0
4,1,30,2,1,2,57.0,14,302.0
13,1,24,9,1,2,76.0,19,440.0
11,2,22,9,1,3,83.0,19,450.0
3,2,15,9,1,3,90.0,11,630.0
3,2,5,9,1,3,79.0,14,509.0
10,1,25,9,1,2,60.0,29,392.0
10,1,22,10,1,0,87.0,14,378.0
7,2,24,16,1,2,138.0,17,788.0
7,2,10,2,1,2,49.0,25,279.0
9,2,6,9,1,3,60.0,42,253.0
0,2,6,1,1,0,34.0,23,220.0
9,2,5,9,1,2,93.0,25,589.0
2,2,25,9,1,3,88.0,27,540.0
13,2,26,2,1,3,68.0,15,419.8
9,2,6,2,1,2,57.0,21,270.0
9,2,5,16,1,2,56.0,36,276.0
9,2,14,9,1,3,60.0,33,420.0
7,2,18,16,1,0,94.0,26,580.0
13,2,24,9,1,0,58.0,28,347.0
9,2,6,16,1,2,78.0,29,480.0
9,2,18,16,1,3,147.0,14,1000.0
7,2,11,2,1,3,62.0,17,471.0
9,2,6,9,1,3,56.0,29,300.0
9,2,11,17,1,3,173.0,15,1300.0
9,2,13,9,1,2,93.0,16,730.0
9,0,7,10,1,1,99.0,19,510.0
11,1,16,9,1,2,70.0,20,425.0
9,1,13,9,1,3,104.0,12,635.0
7,2,29,9,1,2,103.0,17,539.0
9,2,21,16,1,3,113.0,7,750.0
3,1,21,9,1,3,116.0,15,618.0
9,2,18,16,1,3,106.0,25,530.0
13,2,9,16,1,3,125.0,15,825.0
10,2,18,16,1,3,105.0,14,692.0
9,2,6,9,1,3,73.0,23,520.0
7,2,13,9,1,0,91.0,17,547.0
9,1,14,10,1,2,118.0,19,672.0
9,2,10,17,1,3,117.0,19,880.0
11,2,21,9,1,3,93.0,16,450.0
9,2,10,16,1,3,151.0,15,920.0
2,2,16,2,1,3,72.0,15,523.0
13,2,24,9,1,3,71.0,23,572.0
0,2,20,1,1,3,41.0,9,285.0
7,2,22,17,1,2,124.0,15,669.0
9,2,15,9,1,2,68.0,11,370.0
12,2,18,2,1,2,60.0,15,380.0
3,2,6,9,1,2,63.0,25,351.7
11,2,18,2,1,2,75.0,18,450.0
9,2,6,9,1,3,70.0,31,370.0
9,2,6,9,1,2,49.0,31,335.0
13,2,22,10,1,2,107.0,19,540.0
11,2,20,16,1,3,117.0,20,635.0
7,1,18,10,1,3,128.0,12,830.0
3,2,18,9,1,3,81.0,19,440.0
9,2,11,17,1,3,90.0,10,652.0
7,2,6,9,1,3,56.0,38,308.0
13,2,16,10,1,3,82.0,22,550.0
9,2,6,16,1,3,99.0,14,500.0
7,2,24,24,1,0,144.0,18,830.0
13,2,24,9,1,2,90.0,17,510.0
9,2,6,16,1,2,123.0,16,850.0
9,2,8,9,1,2,69.0,35,383.0
7,2,20,9,1,2,103.0,17,580.0
13,2,25,9,1,0,63.0,29,418.0
7,2,21,9,1,3,89.0,10,598.0
9,2,15,16,1,3,95.0,10,655.0
0,2,24,2,1,2,50.0,17,348.0
9,2,6,9,1,2,72.0,21,315.0
0,2,16,9,1,2,65.0,20,420.0
13,2,16,9,1,2,61.0,11,320.0
13,1,29,9,1,3,68.0,11,315.0
9,2,15,9,1,3,77.0,32,399.0
9,2,6,9,1,2,54.0,32,320.0
12,2,24,9,1,2,65.0,22,334.0
0,2,21,10,1,3,91.0,18,578.0
9,2,6,9,1,2,56.0,29,310.0
7,2,25,9,1,2,91.0,20,510.0
9,2,16,9,1,3,93.0,16,580.0
3,2,6,16,1,2,73.0,31,410.0
12,2,15,2,1,3,82.0,14,555.0
4,1,21,2,1,3,61.0,16,340.0
0,2,23,17,1,2,121.0,16,767.0
9,2,6,9,1,2,57.0,30,305.0
7,2,25,9,1,3,78.0,19,529.0
1,2,20,2,1,3,60.0,17,415.0
7,2,20,9,1,3,79.0,12,655.0
9,2,13,10,1,2,95.0,17,450.0
9,2,5,16,1,2,84.0,21,520.0
9,2,9,9,1,3,66.0,11,528.0
3,2,6,9,1,2,59.0,26,360.0
9,2,8,17,1,3,141.0,14,980.0
9,2,6,17,1,3,131.0,19,699.0
9,1,16,9,1,3,88.0,15,555.0
9,2,13,9,1,2,95.0,17,448.0
9,2,6,9,1,3,88.0,21,496.0
13,2,6,9,1,2,58.0,29,380.0
9,0,6,16,10,0,73.0,33,910.0
9,2,5,9,10,2,50.0,41,385.0
2,1,9,9,10,3,85.0,10,830.0
12,1,20,9,10,3,124.0,18,1400.0
7,0,5,9,10,2,50.0,30,450.0
4,1,12,9,10,2,71.0,18,502.0
2,1,20,8,10,2,86.0,22,649.0
7,0,6,2,10,2,37.0,38,400.0
9,0,6,9,10,2,64.0,41,550.0
3,0,6,9,10,3,66.0,36,430.0
0,1,13,1,10,1,38.0,17,353.0
9,0,4,9,10,1,66.0,46,820.0
0,1,27,2,10,2,66.0,19,450.0
9,1,14,3,10,2,47.0,36,395.0
12,1,21,9,10,2,108.0,17,600.0
12,1,25,9,10,2,72.0,19,680.0
3,0,7,9,10,3,64.0,29,550.0
7,1,17,2,10,3,76.0,21,1100.0
3,1,14,9,10,2,63.0,24,412.0
11,0,6,2,10,3,49.0,26,402.0
13,1,16,8,10,3,65.0,34,540.0
1,1,15,1,10,2,54.0,16,380.0
9,2,4,16,10,2,88.0,36,790.0
7,2,11,1,10,3,44.0,10,380.0
13,1,21,9,10,3,89.0,20,600.0
0,1,10,2,10,3,58.0,18,750.0
9,1,7,17,10,2,153.0,21,1900.0
9,1,9,17,10,2,132.0,17,1020.0
13,1,26,9,10,0,105.0,20,1250.0
9,1,10,17,10,3,137.0,16,900.0
13,1,16,9,10,0,88.0,14,820.0
11,1,14,16,10,0,198.0,20,1487.0
9,0,6,25,10,0,127.0,25,1200.0
9,0,6,9,10,3,91.0,10,696.0
9,0,6,9,10,0,57.0,32,442.0
0,2,5,9,10,2,52.0,51,470.0
3,0,6,9,10,3,62.0,32,740.0
3,0,6,9,10,1,73.0,21,500.0
2,1,15,10,10,3,74.0,23,540.0
1,2,16,17,10,3,131.0,21,1500.0
7,0,6,9,10,3,62.0,35,588.0
3,2,5,16,10,2,57.0,45,530.0
9,0,7,9,10,2,75.0,19,730.0
9,2,14,16,10,3,87.0,21,836.0
0,2,9,2,10,0,90.0,19,900.0
2,0,5,9,10,2,77.0,21,550.0
3,2,6,9,10,2,54.0,39,411.0
9,0,5,24,10,2,107.0,38,1020.0
9,2,4,9,10,0,47.0,45,620.0
3,1,21,9,10,2,58.0,28,473.0
9,0,6,9,10,3,49.0,16,290.0
9,2,6,9,10,3,63.0,34,626.0
7,2,6,9,10,0,52.0,29,360.0
7,0,6,2,10,0,40.0,33,335.0
9,1,16,9,10,2,54.0,30,525.0
9,0,6,9,10,3,57.0,34,545.0
12,1,21,2,10,3,60.0,11,380.0
9,0,6,9,10,2,52.0,31,545.0
9,0,6,9,10,2,71.0,24,410.0
1,1,24,9,10,2,91.0,22,850.0
9,0,5,9,10,3,52.0,43,355.0
7,1,16,9,10,3,49.0,34,435.0
7,0,5,2,10,2,38.0,51,350.0
9,2,6,9,10,3,91.0,10,678.0
11,0,6,2,10,3,48.0,24,300.0
11,1,7,2,10,3,85.0,20,550.0
9,2,6,9,10,2,60.0,26,430.0
2,1,16,2,10,3,61.0,17,650.0
13,1,16,9,10,2,60.0,33,585.0
7,1,16,2,10,2,47.0,32,458.0
7,0,6,1,10,2,36.0,36,345.0
9,0,6,16,10,0,74.0,38,704.0
9,0,6,2,10,0,44.0,24,630.0
9,0,6,9,10,2,54.0,35,490.0
9,0,6,9,10,3,61.0,29,616.0
9,2,6,9,10,0,56.0,39,530.0
7,0,6,2,10,2,49.0,27,425.0
9,0,6,2,10,3,51.0,23,383.8
9,1,18,2,10,2,50.0,31,458.0
13,1,26,9,10,0,105.0,20,1250.0
13,1,16,9,10,0,88.0,14,820.0
2,2,6,2,10,2,47.0,29,385.0
10,1,32,2,10,3,73.0,18,430.0
2,1,17,2,10,3,65.0,21,510.0
7,1,10,2,10,3,64.0,25,577.0
9,2,6,9,10,3,63.0,33,399.0
0,1,22,2,10,2,62.0,20,625.0
7,2,21,9,10,2,101.0,16,680.0
3,2,5,16,10,3,54.0,35,498.0
0,2,10,2,10,3,58.0,18,760.0
2,2,18,9,10,2,60.0,31,630.0
7,2,27,2,10,0,62.0,19,435.0
9,0,6,10,10,3,86.0,17,580.0
11,1,15,1,10,3,58.0,17,390.0
2,1,22,9,10,2,69.0,23,630.0
3,0,6,9,10,0,65.0,25,413.0
9,0,6,9,10,2,74.0,25,660.0
9,0,6,9,10,2,58.0,31,535.0
4,1,23,13,10,2,63.0,14,191.0
9,2,16,9,10,2,62.0,29,570.0
9,0,6,41,10,0,226.0,23,1580.0
9,1,9,34,10,3,235.0,17,1900.0
9,0,6,25,10,0,201.0,24,1480.0
9,1,11,25,10,3,212.0,19,2080.0
9,0,6,25,10,2,151.0,23,930.0
9,0,6,40,10,3,191.0,21,1150.0
3,0,6,34,10,0,230.0,16,820.0
9,0,6,17,10,2,171.0,20,870.0
7,0,5,9,10,2,52.0,27,340.0
7,1,16,2,10,0,44.0,22,420.0
9,0,6,9,10,2,58.0,31,586.0
9,0,6,9,10,3,58.0,24,440.0
7,1,27,2,10,3,62.0,19,455.0
9,2,6,9,10,2,84.0,17,540.0
0,2,17,9,10,2,85.0,18,770.0
9,1,11,2,10,3,69.0,14,480.0
10,1,10,10,10,2,123.0,23,1100.0
9,2,6,9,10,2,57.0,37,480.0
4,1,20,2,10,0,58.0,15,445.0
3,2,6,9,10,3,56.0,26,510.0
13,1,18,2,10,2,32.0,14,295.0
13,1,17,2,10,3,65.0,20,515.0
3,0,6,9,10,2,70.0,24,439.0
1,1,19,9,10,3,74.0,18,480.0
9,0,6,9,10,3,57.0,36,480.0
2,1,28,9,10,3,112.0,22,750.0
7,1,15,9,10,3,63.0,35,540.0
2,1,24,2,10,3,42.0,29,450.0
9,0,6,9,10,0,61.0,38,640.0
9,0,6,16,10,2,57.0,39,700.0
0,1,17,2,10,2,59.0,21,490.0
7,0,5,2,10,2,42.0,28,410.0
7,1,13,9,10,3,87.0,17,610.0
7,0,6,9,10,3,57.0,34,573.0
4,2,20,1,10,3,60.0,15,470.0
7,0,6,9,10,2,54.0,38,460.0
13,1,28,9,10,2,97.0,16,630.0
7,0,6,2,10,3,42.0,32,360.0
13,1,17,2,10,2,62.0,20,520.0
0,1,18,2,10,0,51.0,15,430.0
7,2,18,2,10,0,43.0,28,500.0
9,1,25,25,10,0,192.0,7,1750.0
9,0,6,16,10,2,76.0,28,650.0
12,2,18,9,10,3,69.0,7,435.0
0,2,11,2,10,3,36.0,25,330.0
3,0,6,9,10,3,72.0,25,830.0
11,1,19,9,10,2,81.0,19,817.5
4,1,26,2,10,3,73.0,18,720.0
9,0,6,9,10,2,65.0,38,627.0
7,2,12,9,10,3,62.0,17,590.0
9,0,7,9,10,2,59.0,23,260.0
9,0,5,9,10,2,56.0,42,518.0
7,0,6,9,10,3,61.0,31,550.0
1,1,12,9,10,2,64.0,27,515.0
9,0,6,9,10,2,63.0,37,580.0
0,1,22,10,10,2,80.0,16,460.0
11,2,9,2,10,2,48.0,29,430.0
13,1,25,2,10,3,76.0,20,740.0
7,1,14,1,10,3,48.0,17,730.0
7,0,6,2,10,2,38.0,36,340.0
9,1,21,2,10,3,66.0,12,430.0
9,1,9,9,10,3,90.0,18,650.0
0,2,16,2,10,2,57.0,25,520.0
2,1,17,16,10,3,88.0,18,775.0
7,1,16,2,10,0,44.0,22,420.0
2,1,24,17,10,2,114.0,22,1200.0
13,1,18,9,10,0,74.0,33,680.0
2,1,8,9,10,3,87.0,12,560.0
9,0,6,17,10,2,142.0,20,820.0
2,1,27,9,10,0,90.0,22,800.0
9,1,16,17,10,0,133.0,16,1200.0
9,0,6,9,10,3,54.0,34,488.0
9,0,6,16,10,2,56.0,39,510.0
9,1,6,10,10,2,111.0,20,1250.0
9,0,6,9,10,3,104.0,17,630.0
9,1,13,16,10,2,219.0,19,2350.0
7,2,11,9,10,2,72.0,12,540.0
10,1,17,9,10,3,81.0,14,860.0
9,0,6,17,10,3,112.0,28,980.0
9,1,9,9,10,2,77.0,23,505.0
1,2,6,9,10,3,75.0,27,575.0
9,2,6,17,10,3,278.0,10,3299.0
3,0,6,9,10,0,57.0,37,470.0
2,1,21,17,10,2,205.0,21,1810.0
9,1,6,25,10,1,240.0,12,1180.0
3,2,21,17,10,3,123.0,24,1168.0
7,0,4,9,10,2,59.0,61,510.0
4,1,14,2,10,2,31.0,37,378.0
2,1,16,9,10,3,62.0,35,600.0
7,2,18,2,10,0,43.0,28,500.0
9,1,6,26,10,1,290.0,10,3100.0
9,2,5,9,10,2,57.0,43,355.0
7,2,5,9,10,2,53.0,35,350.0
0,0,6,2,10,2,43.0,26,300.0
9,0,4,9,10,0,54.0,40,325.0
1,1,22,16,10,3,152.0,15,1450.0
12,1,16,9,10,3,64.0,33,650.0
9,0,6,25,10,0,180.0,21,1700.0
1,1,24,9,10,0,91.0,22,890.0
1,1,22,16,10,2,127.0,23,930.0
9,0,6,40,10,0,217.0,23,1300.0
9,0,6,16,10,3,77.0,37,645.0
9,2,12,10,10,2,127.0,17,1350.0
1,2,18,16,10,3,90.0,21,1100.0
2,1,24,17,10,2,114.0,22,1200.0
9,0,6,33,10,3,210.0,21,1420.0
9,0,6,9,10,3,54.0,34,488.0
9,1,16,17,10,0,133.0,16,1200.0
13,1,18,9,10,0,74.0,33,680.0
2,1,8,9,10,3,87.0,12,560.0
9,0,6,17,10,2,142.0,20,820.0
2,1,27,9,10,0,90.0,22,800.0
0,1,21,9,10,2,59.0,20,480.0
0,1,6,2,10,3,69.0,10,650.0
2,1,22,9,10,3,75.0,18,646.0
0,1,15,9,10,3,59.0,31,498.0
7,0,6,9,10,2,53.0,36,503.0
7,1,14,9,10,2,61.0,29,558.0
9,0,7,9,10,2,73.0,20,468.0
3,2,16,16,10,3,77.0,33,740.0
9,2,5,9,10,0,61.0,41,540.0
7,2,6,9,10,3,50.0,33,460.0
12,1,16,16,10,3,103.0,33,980.0
10,1,15,2,10,3,64.0,16,580.0
3,2,6,2,10,2,70.0,23,530.0
7,0,5,9,10,2,53.0,47,360.0
2,1,18,16,10,2,127.0,23,1280.0
3,2,6,9,10,3,64.0,36,515.0
7,1,17,2,10,3,41.0,29,420.0
0,2,18,9,10,3,121.0,19,1600.0
2,1,20,9,10,2,76.0,22,580.0
4,1,15,2,10,3,44.0,16,310.0
9,0,6,9,10,3,93.0,13,998.0
2,2,16,9,10,2,62.0,34,550.0
12,1,24,2,10,3,59.0,24,400.0
1,1,16,2,10,2,74.0,20,550.0
9,0,6,9,10,2,60.0,40,770.0
2,2,12,1,10,3,57.0,17,505.0
0,1,15,2,10,3,53.0,15,507.0
11,1,18,9,10,3,74.0,21,830.0
3,0,6,9,10,3,57.0,24,485.0
7,1,9,9,10,3,73.0,25,730.0
9,0,6,9,10,2,61.0,27,350.0
3,1,11,17,10,2,136.0,11,1080.0
13,1,16,9,10,0,83.0,16,872.0
7,1,18,2,10,3,42.0,33,375.0
9,1,15,10,10,3,114.0,20,1200.0
2,1,16,9,10,2,61.0,33,520.0
7,1,18,9,10,0,55.0,29,456.0
9,0,6,9,10,0,114.0,23,1100.0
9,2,4,16,10,3,132.0,20,990.0
7,1,17,2,10,0,57.0,14,600.0
9,2,6,9,10,2,57.0,24,516.0
11,2,22,9,10,2,74.0,20,680.0
3,2,26,10,10,3,104.0,20,700.0
2,2,18,9,10,0,92.0,21,800.0
3,0,6,9,10,3,50.0,41,430.0
13,2,19,10,10,3,66.0,16,880.0
11,1,9,9,10,2,91.0,16,840.0
11,1,18,9,10,0,86.0,19,498.0
2,1,16,16,10,3,115.0,26,985.0
7,1,15,9,10,0,54.0,16,435.0
9,1,18,9,10,3,89.0,13,540.0
9,0,6,9,10,2,71.0,24,460.0
3,0,6,16,10,3,109.0,18,630.0
9,2,6,2,10,0,48.0,25,720.0
1,1,16,16,10,3,67.0,34,620.0
9,2,6,9,10,2,55.0,29,328.0
7,1,16,9,10,3,66.0,9,490.0
3,2,4,9,10,3,48.0,51,601.0
13,1,24,25,10,3,221.0,21,1700.0
7,1,14,9,10,2,61.0,29,558.0
9,0,5,2,10,2,46.0,26,378.0
7,1,16,2,10,2,44.0,36,400.0
7,1,16,2,10,3,45.0,32,450.0
7,0,6,2,10,2,42.0,32,375.0
12,0,4,16,10,3,81.0,66,772.0
9,0,6,9,10,0,63.0,35,610.0
9,2,6,9,10,3,59.0,25,790.0
9,0,6,9,10,2,64.0,41,641.0
7,0,6,9,10,3,52.0,41,435.0
9,1,9,9,10,0,90.0,13,600.0
3,2,6,16,10,0,98.0,31,989.0
9,0,6,16,10,3,68.0,36,377.0
1,1,16,17,10,3,131.0,22,1500.0
9,0,4,10,10,2,77.0,23,600.0
9,2,5,16,10,0,133.0,21,1100.0
11,1,24,9,10,2,123.0,21,990.0
11,2,20,17,10,3,155.0,16,1300.0
9,1,12,9,10,0,73.0,23,745.0
3,2,14,9,10,0,99.0,16,625.0
12,2,16,9,10,0,100.0,17,1200.0
2,2,18,9,10,0,81.0,22,587.5
9,2,6,16,10,0,69.0,40,434.0
9,2,9,17,10,3,140.0,11,1300.0
7,1,13,9,10,3,98.0,17,690.0
3,2,11,9,10,2,99.0,15,550.0
7,0,6,2,10,2,42.0,27,318.0
9,0,6,17,10,2,131.0,23,1146.0
9,0,6,16,10,2,80.0,27,560.0
9,2,14,9,10,3,86.0,22,950.0
9,2,6,9,10,0,65.0,34,560.0
9,0,6,9,10,0,55.0,32,558.0
13,1,18,16,10,2,85.0,33,838.0
7,1,23,16,10,2,151.0,19,1290.0
9,0,6,10,10,0,108.0,19,680.0
9,0,5,16,10,0,82.0,41,1050.0
7,0,7,9,10,0,53.0,23,350.0
12,2,8,2,10,3,48.0,11,329.0
9,1,11,16,10,3,157.0,16,1750.0
9,1,13,10,10,3,81.0,17,1200.0
12,2,24,17,10,0,141.0,20,790.0
9,1,21,16,10,2,93.0,24,795.0
9,1,6,10,10,0,83.0,11,690.0
2,1,28,9,10,2,99.0,22,718.0
1,2,16,9,10,0,61.0,32,725.0
10,2,18,25,10,0,165.0,21,1280.0
9,2,6,41,10,0,258.0,23,1900.0
9,2,6,9,10,3,61.0,26,510.0
10,1,20,16,10,3,101.0,23,980.0
13,1,14,25,10,3,158.0,26,1188.0
9,0,3,34,10,0,303.0,23,2500.0
9,1,11,10,10,3,114.0,13,960.0
9,0,7,9,10,3,57.0,33,490.0
9,2,26,17,10,2,165.0,19,1750.0
9,0,7,25,10,3,161.0,26,1350.0
7,1,17,16,10,3,130.0,18,1290.0
0,1,20,9,10,0,89.0,21,700.0
9,2,6,9,10,3,118.0,31,830.0
9,0,6,9,10,3,95.0,23,850.0
3,1,12,17,10,3,273.0,13,2750.0
7,1,18,9,10,3,89.0,13,560.0
9,0,6,9,10,2,67.0,25,590.0
2,2,26,2,10,3,59.0,22,540.0
9,1,12,16,10,0,81.0,31,720.0
9,1,4,25,10,3,231.0,13,2200.0
9,0,6,16,10,2,86.0,25,815.0
9,2,6,17,10,3,126.0,17,1050.0
9,0,6,9,10,2,57.0,31,490.0
7,1,18,9,10,3,86.0,12,590.0
13,1,14,16,10,0,97.0,23,940.0
3,1,22,24,10,3,254.0,23,1450.0
9,0,6,17,10,0,146.0,24,1280.0
9,0,6,16,10,2,82.0,27,535.0
9,0,6,9,10,2,59.0,29,388.0
9,0,6,10,10,0,94.0,21,860.0
7,0,5,9,10,2,50.0,45,460.0
9,2,7,9,10,0,96.0,22,920.0
2,1,17,16,10,3,111.0,21,1580.0
9,2,14,25,10,3,193.0,19,2050.0
9,2,6,26,10,3,217.0,13,1370.0
12,2,8,2,10,3,48.0,11,329.0
9,1,11,16,10,3,157.0,16,1750.0
9,0,6,10,10,0,108.0,19,680.0
9,0,5,16,10,0,82.0,41,1050.0
7,1,23,16,10,2,151.0,19,1290.0
9,1,8,10,10,3,84.0,11,650.0
9,0,6,16,10,2,79.0,58,482.0
7,1,12,1,10,0,43.0,17,340.0
7,1,14,9,10,2,65.0,34,630.0
9,0,6,9,10,0,94.0,14,950.0
9,2,6,16,10,2,83.0,29,750.0
2,1,24,9,10,3,142.0,22,980.0
2,1,18,16,10,3,75.0,33,830.0
9,1,26,25,10,3,242.0,18,2750.0
3,1,11,16,10,2,132.0,11,1020.0
9,0,6,17,10,3,136.0,23,1150.0
9,1,14,25,10,0,131.0,24,750.0
9,0,6,9,10,3,95.0,18,750.0
9,1,9,16,10,3,126.0,13,1150.0
9,0,6,9,10,2,67.0,25,590.0
7,1,18,9,10,3,89.0,13,560.0
